Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]	Phosphate Phosphorus (PO4-P) [umol/l]	QV:ODV:Phosphate Phosphorus (PO4-P) [umol/l]	Total Phosphorus (P) [umol/l]	QV:ODV:Total Phosphorus (P) [umol/l]	Silicate Silicon (SiO4-Si) [umol/l]	QV:ODV:Silicate Silicon (SiO4-Si) [umol/l]	Nitrate Nitrogen (NO3-N) [umol/l]	QV:ODV:Nitrate Nitrogen (NO3-N) [umol/l]	Ammonium Nitrogen (NH4-N) [umol/l]	QV:ODV:Ammonium Nitrogen (NH4-N) [umol/l]	Total Nitrogen (N) [umol/l]	QV:ODV:Total Nitrogen (N) [umol/l]	Hydrogen Sulphide (H2S-S) [umol/l]	QV:ODV:Hydrogen Sulphide (H2S-S) [umol/l]	Hydrogen Ion Concentration (pH) [pH]	QV:ODV:Hydrogen Ion Concentration (pH) [pH]	Alkalinity [mEq/l]	QV:ODV:Alkalinity [mEq/l]	Chlorophyll a [ug/l]	QV:ODV:Chlorophyll a [ug/l]
26vi	1835	*	2014	9	1	15	2	9.1458	56.8333	10	0	2.0	0	0.79	0		1	16.850	0	24.570	0	4.40	0		1		1		1		1		1		1		1		1		1		1
26vi	1835	*	2014	9	1	15	2	9.1458	56.8333	10	0	2.0	0	5	0		1	16.010	0	27.850	0	3.31	0		1		1		1		1		1		1		1		1		1		1
26vi	1835	*	2014	9	1	15	2	9.1458	56.8333	10	0	2.0	0	9.34	0		1	15.610	0	30.300	0	1.16	0		1		1		1		1		1		1		1		1		1		1
26vi	1994	*	2014	9	10	10	6	9.1458	56.8333	10	0	1.8	0	0.8	0		1	16.380	0	26.740	0	4.17	0		1		1		1		1		1		1		1		1		1		1
26vi	1994	*	2014	9	10	10	6	9.1458	56.8333	10	0	1.8	0	5	0		1	16.400	0	27.100	0	3.56	0		1		1		1		1		1		1		1		1		1		1
26vi	1994	*	2014	9	10	10	6	9.1458	56.8333	10	0	1.8	0	9.6	0		1	15.860	0	29.540	0	0.08	0		1		1		1		1		1		1		1		1		1		1
26vi	2060	*	2014	9	15	16	48	9.1458	56.8333	9	0	2.0	0	0.82	0		1	16.680	0	27.120	0	4.27	0		1		1		1		1		1		1		1		1		1		1
26vi	2060	*	2014	9	15	16	48	9.1458	56.8333	9	0	2.0	0	5	0		1	16.680	0	27.130	0	4.10	0		1		1		1		1		1		1		1		1		1		1
26vi	2060	*	2014	9	15	16	48	9.1458	56.8333	9	0	2.0	0	8.98	0		1	15.790	0	29.450	0	0.16	0		1		1		1		1		1		1		1		1		1		1
26vi	2207	*	2014	9	29	14	23	9.1458	56.8333	10	0	1.7	0	0.8	0		1	14.660	0	26.070	0	5.47	0		1		1		1		1		1		1		1		1		1		1
26vi	2207	*	2014	9	29	14	23	9.1458	56.8333	10	0	1.7	0	5.19	0		1	14.450	0	26.880	0	4.16	0		1		1		1		1		1		1		1		1		1		1
26vi	2207	*	2014	9	29	14	23	9.1458	56.8333	10	0	1.7	0	9.56	0		1	14.520	0	27.080	0	3.82	0		1		1		1		1		1		1		1		1		1		1
26vi	2409	*	2014	10	14	13	25	9.1458	56.8333	10	0	3.0	0	0.8	0		1	12.820	0	26.430	0	4.96	0		1		1		1		1		1		1		1		1		1		1
26vi	2409	*	2014	10	14	13	25	9.1458	56.8333	10	0	3.0	0	5	0		1	12.820	0	26.440	0	4.93	0		1		1		1		1		1		1		1		1		1		1
26vi	2409	*	2014	10	14	13	25	9.1458	56.8333	10	0	3.0	0	9.39	0		1	13.150	0	27.330	0	3.89	0		1		1		1		1		1		1		1		1		1		1
26vi	0803	*	2014	5	27	12	56	9.0833	56.8558	7	0	3.1	0	0.79	0		1	16.550	0	24.690	0	4.45	0		1		1		1		1		1		1		1		1		1		1
26vi	0803	*	2014	5	27	12	56	9.0833	56.8558	7	0	3.1	0	5.01	0		1	16.120	0	24.910	0	4.26	0		1		1		1		1		1		1		1		1		1		1
26vi	0803	*	2014	5	27	12	56	9.0833	56.8558	7	0	3.1	0	6.16	0		1	14.770	0	25.850	0	2.70	0		1		1		1		1		1		1		1		1		1		1
26vi	0893	*	2014	6	10	14	3	9.0833	56.8558	7	0	2.7	0	0.81	0		1	19.150	0	24.440	0	4.75	0		1		1		1		1		1		1		1		1		1		1
26vi	0893	*	2014	6	10	14	3	9.0833	56.8558	7	0	2.7	0	5	0		1	18.290	0	24.950	0	3.77	0		1		1		1		1		1		1		1		1		1		1
26vi	0893	*	2014	6	10	14	3	9.0833	56.8558	7	0	2.7	0	6.8	0		1	17.010	0	26.340	0	1.65	0		1		1		1		1		1		1		1		1		1		1
26vi	0946	*	2014	6	16	13	47	9.0833	56.8558	7	0	2.7	0	0.84	0		1	18.630	0	25.140	0	3.67	0		1		1		1		1		1		1		1		1		1		1
26vi	0946	*	2014	6	16	13	47	9.0833	56.8558	7	0	2.7	0	5.21	0		1	18.600	0	25.160	0	3.62	0		1		1		1		1		1		1		1		1		1		1
26vi	0946	*	2014	6	16	13	47	9.0833	56.8558	7	0	2.7	0	6.64	0		1	18.280	0	25.590	0	3.24	0		1		1		1		1		1		1		1		1		1		1
26vi	1018	*	2014	6	24	7	6	9.0833	56.8558	7	0	2.2	0	0.8	0		1	17.390	0	25.260	0	4.43	0		1		1		1		1		1		1		1		1		1		1
26vi	1018	*	2014	6	24	7	6	9.0833	56.8558	7	0	2.2	0	5	0		1	17.310	0	25.360	0	4.09	0		1		1		1		1		1		1		1		1		1		1
26vi	1018	*	2014	6	24	7	6	9.0833	56.8558	7	0	2.2	0	6.95	0		1	17.230	0	27.760	0	3.72	0		1		1		1		1		1		1		1		1		1		1
26vi	1078	*	2014	6	30	15	31	9.0833	56.8558	10	0	2.0	0	0.8	0		1	18.130	0	25.440	0	4.35	0		1		1		1		1		1		1		1		1		1		1
26vi	1078	*	2014	6	30	15	31	9.0833	56.8558	10	0	2.0	0	5.2	0		1	18.000	0	25.590	0	4.15	0		1		1		1		1		1		1		1		1		1		1
26vi	1078	*	2014	6	30	15	31	9.0833	56.8558	10	0	2.0	0	9.79	0		1	17.370	0	27.980	0	2.05	0		1		1		1		1		1		1		1		1		1		1
26vi	1159	*	2014	7	8	8	21	9.0833	56.8558	7	0	2.1	0	0.8	0		1	18.730	0	25.770	0	4.18	0		1		1		1		1		1		1		1		1		1		1
26vi	1159	*	2014	7	8	8	21	9.0833	56.8558	7	0	2.1	0	5.16	0		1	18.560	0	26.700	0	3.37	0		1		1		1		1		1		1		1		1		1		1
26vi	1159	*	2014	7	8	8	21	9.0833	56.8558	7	0	2.1	0	6.76	0		1	18.260	0	26.810	0	2.43	0		1		1		1		1		1		1		1		1		1		1
26vi	1237	*	2014	7	15	14	30	9.0833	56.8558	8	0	2.1	0	0.82	0		1	20.050	0	26.150	0	3.27	0		1		1		1		1		1		1		1		1		1		1
26vi	1237	*	2014	7	15	14	30	9.0833	56.8558	8	0	2.1	0	5.01	0		1	19.820	0	26.340	0	2.85	0		1		1		1		1		1		1		1		1		1		1
26vi	1237	*	2014	7	15	14	30	9.0833	56.8558	8	0	2.1	0	7.42	0		1	18.970	0	26.870	0	0.46	0		1		1		1		1		1		1		1		1		1		1
26vi	1357	*	2014	7	23	8	33	9.0833	56.8558	7	0	2.0	0	0.78	0		1	22.070	0	25.260	0	4.63	0		1		1		1		1		1		1		1		1		1		1
26vi	1357	*	2014	7	23	8	33	9.0833	56.8558	7	0	2.0	0	5.17	0		1	20.990	0	26.440	0	3.49	0		1		1		1		1		1		1		1		1		1		1
26vi	1357	*	2014	7	23	8	33	9.0833	56.8558	7	0	2.0	0	6.98	0		1	20.660	0	26.390	0	2.87	0		1		1		1		1		1		1		1		1		1		1
26vi	1402	*	2014	7	28	16	3	9.0833	56.8558	8	0	2.1	0	0.78	0		1	23.770	0	26.040	0	4.12	0		1		1		1		1		1		1		1		1		1		1
26vi	1402	*	2014	7	28	16	3	9.0833	56.8558	8	0	2.1	0	5.17	0		1	22.270	0	26.360	0	2.21	0		1		1		1		1		1		1		1		1		1		1
26vi	1402	*	2014	7	28	16	3	9.0833	56.8558	8	0	2.1	0	7.36	0		1	20.670	0	26.450	0	0.36	0		1		1		1		1		1		1		1		1		1		1
26vi	1484	*	2014	8	4	15	14	9.0833	56.8558	7	0	1.7	0	0.8	0		1	22.050	0	25.900	0	3.12	0		1		1		1		1		1		1		1		1		1		1
26vi	1484	*	2014	8	4	15	14	9.0833	56.8558	7	0	1.7	0	5.21	0		1	21.910	0	26.050	0	2.12	0		1		1		1		1		1		1		1		1		1		1
26vi	1484	*	2014	8	4	15	14	9.0833	56.8558	7	0	1.7	0	7.39	0		1	21.910	0	26.040	0	2.06	0		1		1		1		1		1		1		1		1		1		1
26vi	1610	*	2014	8	14	7	41	9.0833	56.8558	8	0	2.0	0	0.78	0		1	18.600	0	26.310	0	4.06	0		1		1		1		1		1		1		1		1		1		1
26vi	1610	*	2014	8	14	7	41	9.0833	56.8558	8	0	2.0	0	5.17	0		1	18.590	0	26.310	0	4.14	0		1		1		1		1		1		1		1		1		1		1
26vi	1610	*	2014	8	14	7	41	9.0833	56.8558	8	0	2.0	0	8	0		1	19.200	0	27.470	0	2.88	0		1		1		1		1		1		1		1		1		1		1
26vi	1650	*	2014	8	18	12	24	9.0833	56.8558	9	0	1.9	0	0.8	0		1	17.810	0	26.520	0	4.38	0		1		1		1		1		1		1		1		1		1		1
26vi	1650	*	2014	8	18	12	24	9.0833	56.8558	9	0	1.9	0	5.03	0		1	17.760	0	26.530	0	4.36	0		1		1		1		1		1		1		1		1		1		1
26vi	1650	*	2014	8	18	12	24	9.0833	56.8558	9	0	1.9	0	8.99	0		1	17.880	0	28.120	0	3.53	0		1		1		1		1		1		1		1		1		1		1
26vi	1836	*	2014	9	1	15	23	9.0833	56.8558	7	0	2.0	0	0.61	0		1	16.310	0	26.350	0	4.17	0		1		1		1		1		1		1		1		1		1		1
26vi	1836	*	2014	9	1	15	23	9.0833	56.8558	7	0	2.0	0	5	0		1	16.080	0	28.270	0	3.32	0		1		1		1		1		1		1		1		1		1		1
26vi	1836	*	2014	9	1	15	23	9.0833	56.8558	7	0	2.0	0	7.14	0		1	15.930	0	29.820	0	2.39	0		1		1		1		1		1		1		1		1		1		1
26vi	1992	*	2014	9	10	9	45	9.0833	56.8558	7	0	2.1	0	0.76	0		1	16.460	0	26.910	0	3.75	0		1		1		1		1		1		1		1		1		1		1
26vi	1992	*	2014	9	10	9	45	9.0833	56.8558	7	0	2.1	0	5.15	0		1	16.430	0	27.700	0	3.42	0		1		1		1		1		1		1		1		1		1		1
26vi	1992	*	2014	9	10	9	45	9.0833	56.8558	7	0	2.1	0	6.84	0		1	16.290	0	28.290	0	1.82	0		1		1		1		1		1		1		1		1		1		1
26vi	2061	*	2014	9	15	17	13	9.0833	56.8558	7	0	2.1	0	0.59	0		1	16.880	0	27.050	0	4.07	0		1		1		1		1		1		1		1		1		1		1
26vi	2061	*	2014	9	15	17	13	9.0833	56.8558	7	0	2.1	0	5.19	0		1	16.880	0	27.050	0	4.04	0		1		1		1		1		1		1		1		1		1		1
26vi	2061	*	2014	9	15	17	13	9.0833	56.8558	7	0	2.1	0	6.42	0		1	16.720	0	27.540	0	1.81	0		1		1		1		1		1		1		1		1		1		1
26vi	2208	*	2014	9	29	14	43	9.0833	56.8558	7	0	2.2	0	0.8	0		1	14.780	0	27.110	0	4.91	0		1		1		1		1		1		1		1		1		1		1
26vi	2208	*	2014	9	29	14	43	9.0833	56.8558	7	0	2.2	0	5.19	0		1	14.600	0	27.080	0	3.68	0		1		1		1		1		1		1		1		1		1		1
26vi	2208	*	2014	9	29	14	43	9.0833	56.8558	7	0	2.2	0	6.79	0		1	14.600	0	27.080	0	3.61	0		1		1		1		1		1		1		1		1		1		1
26vi	2411	*	2014	10	14	13	43	9.0833	56.8558	7	0	3.9	0	0.81	0		1	12.700	0	26.820	0	4.62	0		1		1		1		1		1		1		1		1		1		1
26vi	2411	*	2014	10	14	13	43	9.0833	56.8558	7	0	3.9	0	5	0		1	12.730	0	26.870	0	4.49	0		1		1		1		1		1		1		1		1		1		1
26vi	2411	*	2014	10	14	13	43	9.0833	56.8558	7	0	3.9	0	7.15	0		1	13.140	0	27.580	0	3.08	0		1		1		1		1		1		1		1		1		1		1
26vi	0746	*	2014	5	21	6	1	9.0167	56.8783	8	0	6.2	0	0.76	0		1	14.990	0	25.470	0	4.75	0		1		1		1		1		1		1		1		1		1		1
26vi	0746	*	2014	5	21	6	1	9.0167	56.8783	8	0	6.2	0	5.01	0		1	14.840	0	25.550	0	4.77	0		1		1		1		1		1		1		1		1		1		1
26vi	0746	*	2014	5	21	6	1	9.0167	56.8783	8	0	6.2	0	7.53	0		1	13.340	0	27.020	0	2.39	0		1		1		1		1		1		1		1		1		1		1
26vi	0894	*	2014	6	10	14	29	9.0167	56.8783	8	0	2.8	0	0.8	0		1	18.910	0	25.120	0	4.40	0		1		1		1		1		1		1		1		1		1		1
26vi	0894	*	2014	6	10	14	29	9.0167	56.8783	8	0	2.8	0	5.01	0		1	18.440	0	25.280	0	4.30	0		1		1		1		1		1		1		1		1		1		1
26vi	0894	*	2014	6	10	14	29	9.0167	56.8783	8	0	2.8	0	7.77	0		1	16.990	0	25.910	0	2.05	0		1		1		1		1		1		1		1		1		1		1
26vi	0947	*	2014	6	16	14	9	9.0167	56.8783	8	0	2.9	0	0.4	0		1	18.540	0	25.440	0	3.90	0		1		1		1		1		1		1		1		1		1		1
26vi	0947	*	2014	6	16	14	9	9.0167	56.8783	8	0	2.9	0	5.02	0		1	18.520	0	25.470	0	3.85	0		1		1		1		1		1		1		1		1		1		1
26vi	0947	*	2014	6	16	14	9	9.0167	56.8783	8	0	2.9	0	7.61	0		1	18.450	0	26.680	0	1.40	0		1		1		1		1		1		1		1		1		1		1
26vi	1016	*	2014	6	24	6	36	9.0167	56.8783	8	0	2.1	0	0.8	0		1	17.180	0	25.340	0	4.19	0		1		1		1		1		1		1		1		1		1		1
26vi	1016	*	2014	6	24	6	36	9.0167	56.8783	8	0	2.1	0	5.01	0		1	17.770	0	26.410	0	4.24	0		1		1		1		1		1		1		1		1		1		1
26vi	1016	*	2014	6	24	6	36	9.0167	56.8783	8	0	2.1	0	7.99	0		1	17.190	0	28.090	0	3.21	0		1		1		1		1		1		1		1		1		1		1
26vi	1156	*	2014	7	8	7	57	9.0167	56.8783	8	0	2.2	0	0.79	0		1	18.570	0	26.280	0	4.12	0		1		1		1		1		1		1		1		1		1		1
26vi	1156	*	2014	7	8	7	57	9.0167	56.8783	8	0	2.2	0	5.17	0		1	18.690	0	26.620	0	4.03	0		1		1		1		1		1		1		1		1		1		1
26vi	1156	*	2014	7	8	7	57	9.0167	56.8783	8	0	2.2	0	8	0		1	18.210	0	27.230	0	2.18	0		1		1		1		1		1		1		1		1		1		1
26vi	1239	*	2014	7	15	14	57	9.0167	56.8783	8	0	2.1	0	0.81	0		1	20.220	0	25.990	0	3.66	0		1		1		1		1		1		1		1		1		1		1
26vi	1239	*	2014	7	15	14	57	9.0167	56.8783	8	0	2.1	0	5.2	0		1	20.220	0	25.990	0	3.62	0		1		1		1		1		1		1		1		1		1		1
26vi	1239	*	2014	7	15	14	57	9.0167	56.8783	8	0	2.1	0	8.04	0		1	19.960	0	26.590	0	1.86	0		1		1		1		1		1		1		1		1		1		1
26vi	1355	*	2014	7	23	8	10	9.0167	56.8783	8	0	2.1	0	0.83	0		1	21.960	0	25.810	0	4.60	0		1		1		1		1		1		1		1		1		1		1
26vi	1355	*	2014	7	23	8	10	9.0167	56.8783	8	0	2.1	0	5.21	0		1	21.590	0	26.220	0	4.29	0		1		1		1		1		1		1		1		1		1		1
26vi	1355	*	2014	7	23	8	10	9.0167	56.8783	8	0	2.1	0	7.8	0		1	20.840	0	26.420	0	1.31	0		1		1		1		1		1		1		1		1		1		1
26vi	1403	*	2014	7	28	16	28	9.0167	56.8783	8	0	1.9	0	0.82	0		1	23.840	0	25.550	0	4.91	0		1		1		1		1		1		1		1		1		1		1
26vi	1403	*	2014	7	28	16	28	9.0167	56.8783	8	0	1.9	0	5	0		1	23.750	0	26.100	0	3.82	0		1		1		1		1		1		1		1		1		1		1
26vi	1403	*	2014	7	28	16	28	9.0167	56.8783	8	0	1.9	0	7.89	0		1	21.530	0	26.680	0	0.01	0		1		1		1		1		1		1		1		1		1		1
26vi	1485	*	2014	8	4	15	35	9.0167	56.8783	8	0	1.7	0	0.78	0		1	22.100	0	26.010	0	3.46	0		1		1		1		1		1		1		1		1		1		1
26vi	1485	*	2014	8	4	15	35	9.0167	56.8783	8	0	1.7	0	5.03	0		1	22.090	0	26.010	0	3.34	0		1		1		1		1		1		1		1		1		1		1
26vi	1485	*	2014	8	4	15	35	9.0167	56.8783	8	0	1.7	0	7.82	0		1	22.000	0	26.040	0	2.63	0		1		1		1		1		1		1		1		1		1		1
26vi	1609	*	2014	8	14	7	21	9.0167	56.8783	9	0	1.9	0	0.8	0		1	18.710	0	26.410	0	4.07	0		1		1		1		1		1		1		1		1		1		1
26vi	1609	*	2014	8	14	7	21	9.0167	56.8783	9	0	1.9	0	5.18	0		1	18.700	0	26.470	0	4.05	0		1		1		1		1		1		1		1		1		1		1
26vi	1609	*	2014	8	14	7	21	9.0167	56.8783	9	0	1.9	0	8.4	0		1	18.890	0	26.540	0	3.83	0		1		1		1		1		1		1		1		1		1		1
26vi	1655	*	2014	8	18	14	53	9.0167	56.8783	9	0	2.0	0	0.61	0		1	17.810	0	26.900	0	4.21	0		1		1		1		1		1		1		1		1		1		1
26vi	1655	*	2014	8	18	14	53	9.0167	56.8783	9	0	2.0	0	5.02	0		1	17.820	0	26.950	0	4.23	0		1		1		1		1		1		1		1		1		1		1
26vi	1655	*	2014	8	18	14	53	9.0167	56.8783	9	0	2.0	0	8.4	0		1	17.520	0	28.500	0	3.85	0		1		1		1		1		1		1		1		1		1		1
26vi	1837	*	2014	9	1	15	42	9.0167	56.8783	8	0	2.0	0	0.8	0		1	16.780	0	25.750	0	4.39	0		1		1		1		1		1		1		1		1		1		1
26vi	1837	*	2014	9	1	15	42	9.0167	56.8783	8	0	2.0	0	5.2	0		1	16.190	0	26.910	0	4.06	0		1		1		1		1		1		1		1		1		1		1
26vi	1837	*	2014	9	1	15	42	9.0167	56.8783	8	0	2.0	0	7.96	0		1	15.980	0	29.560	0	1.89	0		1		1		1		1		1		1		1		1		1		1
26vi	1989	*	2014	9	10	9	20	9.0167	56.8783	8	0	2.0	0	0.8	0		1	16.460	0	27.460	0	3.79	0		1		1		1		1		1		1		1		1		1		1
26vi	1989	*	2014	9	10	9	20	9.0167	56.8783	8	0	2.0	0	5.2	0		1	16.760	0	28.130	0	3.39	0		1		1		1		1		1		1		1		1		1		1
26vi	1989	*	2014	9	10	9	20	9.0167	56.8783	8	0	2.0	0	8.14	0		1	16.510	0	28.730	0	1.46	0		1		1		1		1		1		1		1		1		1		1
26vi	2062	*	2014	9	15	17	30	9.0167	56.8783	8	0	2.7	0	0.8	0		1	16.790	0	26.970	0	4.02	0		1		1		1		1		1		1		1		1		1		1
26vi	2062	*	2014	9	15	17	30	9.0167	56.8783	8	0	2.7	0	5	0		1	16.800	0	26.970	0	3.96	0		1		1		1		1		1		1		1		1		1		1
26vi	2062	*	2014	9	15	17	30	9.0167	56.8783	8	0	2.7	0	7.8	0		1	16.790	0	26.980	0	3.87	0		1		1		1		1		1		1		1		1		1		1
26vi	2209	*	2014	9	29	15	5	9.0167	56.8783	8	0	2.5	0	0.79	0		1	15.040	0	27.110	0	4.96	0		1		1		1		1		1		1		1		1		1		1
26vi	2209	*	2014	9	29	15	5	9.0167	56.8783	8	0	2.5	0	5.19	0		1	14.610	0	27.150	0	3.91	0		1		1		1		1		1		1		1		1		1		1
26vi	2209	*	2014	9	29	15	5	9.0167	56.8783	8	0	2.5	0	7.98	0		1	14.700	0	27.280	0	3.49	0		1		1		1		1		1		1		1		1		1		1
26vi	2412	*	2014	10	14	14	2	9.0167	56.8783	8	0	4.7	0	0.82	0		1	12.870	0	27.230	0	4.54	0		1		1		1		1		1		1		1		1		1		1
26vi	2412	*	2014	10	14	14	2	9.0167	56.8783	8	0	4.7	0	5.02	0		1	12.860	0	27.230	0	4.53	0		1		1		1		1		1		1		1		1		1		1
26vi	2412	*	2014	10	14	14	2	9.0167	56.8783	8	0	4.7	0	7.98	0		1	12.860	0	27.230	0	4.52	0		1		1		1		1		1		1		1		1		1		1
26vi	0895	*	2014	6	10	15	4	9.1300	56.9167	7	0	2.6	0	0.8	0		1	19.190	0	24.850	0	4.88	0		1		1		1		1		1		1		1		1		1		1
26vi	0895	*	2014	6	10	15	4	9.1300	56.9167	7	0	2.6	0	5.21	0		1	18.880	0	24.910	0	4.77	0		1		1		1		1		1		1		1		1		1		1
26vi	0895	*	2014	6	10	15	4	9.1300	56.9167	7	0	2.6	0	6.64	0		1	16.980	0	25.230	0	1.95	0		1		1		1		1		1		1		1		1		1		1
26vi	0948	*	2014	6	16	14	51	9.1300	56.9167	7	0	2.7	0	0.59	0		1	19.000	0	25.310	0	4.05	0		1		1		1		1		1		1		1		1		1		1
26vi	0948	*	2014	6	16	14	51	9.1300	56.9167	7	0	2.7	0	5.02	0		1	18.990	0	25.300	0	4.04	0		1		1		1		1		1		1		1		1		1		1
26vi	0948	*	2014	6	16	14	51	9.1300	56.9167	7	0	2.7	0	6.8	0		1	18.980	0	25.310	0	3.99	0		1		1		1		1		1		1		1		1		1		1
26vi	1080	*	2014	7	1	5	31	9.1300	56.9167	7	0	1.5	0	0.8	0		1	17.830	0	26.120	0	3.86	0		1		1		1		1		1		1		1		1		1		1
26vi	1080	*	2014	7	1	5	31	9.1300	56.9167	7	0	1.5	0	5.19	0		1	17.830	0	26.110	0	3.80	0		1		1		1		1		1		1		1		1		1		1
26vi	1080	*	2014	7	1	5	31	9.1300	56.9167	7	0	1.5	0	7.05	0		1	17.270	0	27.420	0	1.12	0		1		1		1		1		1		1		1		1		1		1
26vi	1155	*	2014	7	8	7	23	9.1300	56.9167	7	0	2.1	0	0.79	0		1	18.600	0	24.870	0	4.34	0		1		1		1		1		1		1		1		1		1		1
26vi	1155	*	2014	7	8	7	23	9.1300	56.9167	7	0	2.1	0	5.21	0		1	18.520	0	25.720	0	3.32	0		1		1		1		1		1		1		1		1		1		1
26vi	1155	*	2014	7	8	7	23	9.1300	56.9167	7	0	2.1	0	7	0		1	18.010	0	26.160	0	1.66	0		1		1		1		1		1		1		1		1		1		1
26vi	1240	*	2014	7	15	15	31	9.1300	56.9167	7	0	1.9	0	0.81	0		1	19.520	0	26.150	0	3.01	0		1		1		1		1		1		1		1		1		1		1
26vi	1240	*	2014	7	15	15	31	9.1300	56.9167	7	0	1.9	0	5.03	0		1	19.520	0	26.150	0	2.94	0		1		1		1		1		1		1		1		1		1		1
26vi	1240	*	2014	7	15	15	31	9.1300	56.9167	7	0	1.9	0	7	0		1	19.390	0	26.240	0	2.56	0		1		1		1		1		1		1		1		1		1		1
26vi	1354	*	2014	7	23	7	33	9.1300	56.9167	7	0	1.9	0	0.8	0		1	21.910	0	25.720	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26vi	1354	*	2014	7	23	7	33	9.1300	56.9167	7	0	1.9	0	5.16	0		1	20.820	0	25.930	0	3.96	0		1		1		1		1		1		1		1		1		1		1
26vi	1354	*	2014	7	23	7	33	9.1300	56.9167	7	0	1.9	0	6.85	0		1	19.620	0	26.240	0	0.13	0		1		1		1		1		1		1		1		1		1		1
26vi	1404	*	2014	7	28	17	7	9.1300	56.9167	7	0	2.1	0	0.8	0		1	23.710	0	25.510	0	4.38	0		1		1		1		1		1		1		1		1		1		1
26vi	1404	*	2014	7	28	17	7	9.1300	56.9167	7	0	2.1	0	5.01	0		1	23.690	0	25.510	0	4.43	0		1		1		1		1		1		1		1		1		1		1
26vi	1404	*	2014	7	28	17	7	9.1300	56.9167	7	0	2.1	0	6.82	0		1	19.900	0	26.100	0	0.03	0		1		1		1		1		1		1		1		1		1		1
26vi	1486	*	2014	8	4	16	11	9.1300	56.9167	7	0	1.5	0	0.8	0		1	22.050	0	25.880	0	3.67	0		1		1		1		1		1		1		1		1		1		1
26vi	1486	*	2014	8	4	16	11	9.1300	56.9167	7	0	1.5	0	5	0		1	22.050	0	25.880	0	3.61	0		1		1		1		1		1		1		1		1		1		1
26vi	1486	*	2014	8	4	16	11	9.1300	56.9167	7	0	1.5	0	6.81	0		1	22.050	0	25.880	0	3.64	0		1		1		1		1		1		1		1		1		1		1
26vi	1616	*	2014	8	14	8	26	9.1300	56.9167	8	0	1.9	0	0.82	0		1	18.490	0	26.060	0	3.93	0		1		1		1		1		1		1		1		1		1		1
26vi	1616	*	2014	8	14	8	26	9.1300	56.9167	8	0	1.9	0	5.02	0		1	18.480	0	26.060	0	3.90	0		1		1		1		1		1		1		1		1		1		1
26vi	1616	*	2014	8	14	8	26	9.1300	56.9167	8	0	1.9	0	7.2	0		1	18.480	0	26.060	0	3.89	0		1		1		1		1		1		1		1		1		1		1
26vi	1647	*	2014	8	18	11	30	9.1300	56.9167	8	0	1.9	0	0.79	0		1	17.730	0	26.270	0	4.34	0		1		1		1		1		1		1		1		1		1		1
26vi	1647	*	2014	8	18	11	30	9.1300	56.9167	8	0	1.9	0	5.2	0		1	17.570	0	26.440	0	4.32	0		1		1		1		1		1		1		1		1		1		1
26vi	1647	*	2014	8	18	11	30	9.1300	56.9167	8	0	1.9	0	7.33	0		1	17.700	0	26.850	0	3.68	0		1		1		1		1		1		1		1		1		1		1
26vi	1838	*	2014	9	1	16	8	9.1300	56.9167	7	0	2.1	0	0.79	0		1	16.790	0	26.040	0	4.42	0		1		1		1		1		1		1		1		1		1		1
26vi	1838	*	2014	9	1	16	8	9.1300	56.9167	7	0	2.1	0	5.16	0		1	16.120	0	27.440	0	4.07	0		1		1		1		1		1		1		1		1		1		1
26vi	1838	*	2014	9	1	16	8	9.1300	56.9167	7	0	2.1	0	6.95	0		1	15.720	0	30.060	0	1.41	0		1		1		1		1		1		1		1		1		1		1
26vi	1986	*	2014	9	10	8	49	9.1300	56.9167	7	0	2.0	0	0.79	0		1	16.570	0	26.150	0	4.07	0		1		1		1		1		1		1		1		1		1		1
26vi	1986	*	2014	9	10	8	49	9.1300	56.9167	7	0	2.0	0	5	0		1	16.640	0	26.380	0	3.93	0		1		1		1		1		1		1		1		1		1		1
26vi	1986	*	2014	9	10	8	49	9.1300	56.9167	7	0	2.0	0	7.15	0		1	16.340	0	28.110	0	0.64	0		1		1		1		1		1		1		1		1		1		1
26vi	2063	*	2014	9	16	5	39	9.1300	56.9167	7	0	2.3	0	0.8	0		1	15.990	0	27.560	0	3.49	0		1		1		1		1		1		1		1		1		1		1
26vi	2063	*	2014	9	16	5	39	9.1300	56.9167	7	0	2.3	0	5.22	0		1	16.030	0	27.620	0	3.40	0		1		1		1		1		1		1		1		1		1		1
26vi	2063	*	2014	9	16	5	39	9.1300	56.9167	7	0	2.3	0	6.79	0		1	16.020	0	27.700	0	3.21	0		1		1		1		1		1		1		1		1		1		1
26vi	2210	*	2014	9	30	5	9	9.1300	56.9167	7	0	2.5	0	0.8	0		1	14.330	0	26.340	0	4.50	0		1		1		1		1		1		1		1		1		1		1
