Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
2699	1253	*	2020	8	17	12	41	9.1458	56.8333	9	0	2.8	0	8.20	0	17.74	0	28.957	0	1.5	0
2699	1253	*	2020	8	17	12	41	9.1458	56.8333	9	0	2.8	0	8.40	0	17.701	0	29.055	0	1.3	0
2699	1253	*	2020	8	17	12	41	9.1458	56.8333	9	0	2.8	0	8.60	0	17.701	0	29.062	0	1.3	0
2699	1253	*	2020	8	17	12	41	9.1458	56.8333	9	0	2.8	0	8.80	0	17.642	0	29.081	0	0.4	0
2699	1253	*	2020	8	17	12	41	9.1458	56.8333	9	0	2.8	0	9.00	0	17.602	0	29.133	0	0.4	0
2699	1253	*	2020	8	17	12	41	9.1458	56.8333	9	0	2.8	0	9.20	0	17.375	0	29.445	0	0.4	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	0.50	0	18.766	0	27.936	0	7.3	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	0.60	0	18.756	0	27.943	0	7.3	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	0.70	0	18.668	0	27.799	0	7.4	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	0.80	0	18.658	0	27.805	0	7.4	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	0.90	0	18.658	0	27.805	0	7.4	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.00	0	18.668	0	27.798	0	7.4	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.10	0	18.638	0	27.818	0	7.4	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.20	0	18.608	0	27.838	0	7.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.30	0	18.608	0	27.838	0	7.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.40	0	18.559	0	27.856	0	7.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.50	0	18.549	0	27.848	0	7.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.60	0	18.5	0	27.85	0	7.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.70	0	18.47	0	27.87	0	7.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.80	0	18.46	0	27.869	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	1.90	0	18.46	0	27.869	0	7.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.00	0	18.451	0	27.876	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.10	0	18.441	0	27.882	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.20	0	18.441	0	27.882	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.30	0	18.441	0	27.89	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.40	0	18.451	0	27.868	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.50	0	18.451	0	27.883	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.60	0	18.441	0	27.882	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.80	0	18.441	0	27.867	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	2.90	0	18.441	0	27.867	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.00	0	18.431	0	27.866	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.10	0	18.431	0	27.889	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.20	0	18.431	0	27.881	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.30	0	18.421	0	27.888	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.40	0	18.431	0	27.881	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.50	0	18.431	0	27.881	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.60	0	18.431	0	27.873	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.70	0	18.411	0	27.872	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.80	0	18.401	0	27.863	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	3.90	0	18.401	0	27.863	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.00	0	18.372	0	27.875	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.10	0	18.372	0	27.875	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.20	0	18.401	0	27.886	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.30	0	18.381	0	27.868	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.40	0	18.381	0	27.876	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.50	0	18.391	0	27.869	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.60	0	18.381	0	27.876	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.70	0	18.391	0	27.877	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.80	0	18.391	0	27.869	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	4.90	0	18.381	0	27.876	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.00	0	18.381	0	27.868	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.10	0	18.372	0	27.875	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.20	0	18.381	0	27.876	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.30	0	18.372	0	27.875	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.40	0	18.372	0	27.875	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.50	0	18.372	0	27.882	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.60	0	18.372	0	27.875	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.70	0	18.362	0	27.866	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.80	0	18.342	0	27.872	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	5.90	0	18.332	0	27.871	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.00	0	18.312	0	27.876	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.10	0	18.312	0	27.876	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.30	0	18.322	0	27.877	0	7.6	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.40	0	18.332	0	27.482	0	7.4	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.50	0	18.342	0	27.872	0	7.4	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.60	0	18.322	0	27.893	0	7.3	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.70	0	18.342	0	27.864	0	7.3	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.80	0	18.312	0	27.892	0	7.1	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	6.90	0	18.303	0	27.913	0	7	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.00	0	18.322	0	27.908	0	6.8	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.10	0	18.312	0	27.93	0	6.8	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.20	0	18.312	0	28.036	0	6.8	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.30	0	18.332	0	28.023	0	3.9	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.40	0	18.322	0	28.136	0	2.7	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.50	0	18.352	0	28.154	0	2.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.60	0	18.332	0	28.168	0	2.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.70	0	18.352	0	28.162	0	2.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.80	0	18.342	0	28.169	0	2.5	0
2699	1434	*	2020	9	2	11	24	9.0167	56.8783	8	0	2.5	0	7.90	0	18.342	0	28.169	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	0.50	0	18.894	0	27.339	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	0.60	0	18.894	0	27.316	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	0.70	0	18.885	0	27.323	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	0.80	0	18.914	0	27.326	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	0.90	0	18.914	0	27.326	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.00	0	18.914	0	27.326	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.10	0	18.914	0	27.326	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.20	0	18.904	0	27.325	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.30	0	18.914	0	27.311	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.40	0	18.894	0	27.309	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.50	0	18.885	0	27.308	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.60	0	18.875	0	27.307	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.70	0	18.865	0	27.305	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.80	0	18.845	0	27.311	0	7.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	1.90	0	18.835	0	27.325	0	7.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.00	0	18.796	0	27.306	0	7.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.10	0	18.707	0	27.296	0	7.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.20	0	18.628	0	27.333	0	7.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.30	0	18.48	0	27.347	0	7.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.40	0	18.381	0	27.329	0	8	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.50	0	18.362	0	27.335	0	8	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.60	0	18.362	0	27.304	0	8	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.70	0	18.263	0	27.339	0	7.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.80	0	18.243	0	27.344	0	7.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	2.90	0	18.224	0	27.342	0	7.4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.00	0	18.204	0	27.355	0	7.4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.10	0	18.214	0	27.333	0	7.4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.20	0	18.204	0	27.348	0	7.1	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.30	0	18.194	0	27.331	0	7	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.40	0	18.184	0	27.345	0	7	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.50	0	18.174	0	27.337	0	7	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.60	0	18.164	0	27.351	0	7	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.70	0	18.164	0	27.343	0	7	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.80	0	18.164	0	27.358	0	6.9	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	3.90	0	18.164	0	27.374	0	6.9	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.00	0	18.164	0	27.374	0	6.9	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.10	0	18.164	0	27.389	0	6.9	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.20	0	18.174	0	27.375	0	6.9	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.30	0	18.174	0	27.382	0	6.8	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.40	0	18.164	0	27.373	0	6.8	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.50	0	18.164	0	27.373	0	6.8	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.60	0	18.164	0	27.366	0	6.7	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.70	0	18.164	0	27.358	0	6.7	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.80	0	18.155	0	27.395	0	6.7	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	4.90	0	18.164	0	27.404	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.00	0	18.164	0	27.404	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.10	0	18.184	0	27.421	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.20	0	18.233	0	27.404	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.30	0	18.204	0	27.438	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.40	0	18.224	0	27.463	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.50	0	18.263	0	27.46	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.60	0	18.263	0	27.452	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.70	0	18.263	0	27.452	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.80	0	18.253	0	27.451	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	5.90	0	18.253	0	27.474	0	6.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.00	0	18.312	0	27.496	0	6.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.10	0	18.332	0	27.536	0	6.4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.20	0	18.332	0	27.543	0	6.4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.30	0	18.362	0	27.577	0	6.0	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.40	0	18.372	0	27.593	0	6.0	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.50	0	18.362	0	27.592	0	6.0	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.60	0	18.411	0	27.84	0	4.8	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.70	0	18.411	0	27.863	0	4.6	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.80	0	18.421	0	27.948	0	4.3	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	6.90	0	18.431	0	27.941	0	4.3	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.00	0	18.451	0	27.943	0	4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.10	0	18.441	0	27.949	0	4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.20	0	18.46	0	27.936	0	4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.30	0	18.451	0	27.943	0	4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.40	0	18.451	0	27.943	0	4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.50	0	18.451	0	27.943	0	4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.60	0	18.47	0	28.051	0	4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.70	0	18.47	0	28.135	0	4	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.80	0	18.549	0	28.507	0	2.3	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	7.90	0	18.539	0	28.521	0	2.3	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.00	0	18.539	0	28.513	0	2.2	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.10	0	18.529	0	28.528	0	2.2	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.20	0	18.52	0	28.337	0	2.2	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.30	0	18.529	0	28.551	0	2.2	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.40	0	18.539	0	28.551	0	2.2	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.50	0	18.539	0	28.528	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.60	0	18.539	0	28.551	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.70	0	18.529	0	28.558	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.80	0	18.539	0	28.551	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	8.90	0	18.539	0	28.559	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	9.00	0	18.529	0	28.467	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	9.10	0	18.529	0	28.581	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	9.20	0	18.51	0	28.587	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	9.30	0	18.51	0	28.579	0	2.5	0
2699	1436	*	2020	9	2	12	5	9.1458	56.8333	10	0	1.6	0	9.40	0	18.52	0	28.572	0	2.5	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	0.50	0	15.747	0	28.658	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	0.60	0	15.738	0	28.649	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	0.70	0	15.757	0	28.635	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	0.80	0	15.747	0	28.642	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	0.90	0	15.757	0	28.635	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.00	0	15.757	0	28.643	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.10	0	15.767	0	28.636	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.20	0	15.767	0	28.628	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.30	0	15.757	0	28.635	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.40	0	15.747	0	28.626	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.50	0	15.757	0	28.635	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.60	0	15.747	0	28.634	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.70	0	15.738	0	28.649	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.80	0	15.757	0	28.634	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	1.90	0	15.757	0	28.626	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.00	0	15.747	0	28.625	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.10	0	15.747	0	28.633	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.20	0	15.757	0	28.634	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.30	0	15.757	0	28.626	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.40	0	15.738	0	28.64	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.50	0	15.747	0	28.633	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.60	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.70	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.80	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	2.90	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.00	0	15.747	0	28.633	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.10	0	15.738	0	28.64	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.20	0	15.738	0	28.648	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.30	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.40	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.50	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.60	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.70	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.80	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	3.90	0	15.757	0	28.634	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.00	0	15.757	0	28.634	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.10	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.20	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.30	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.40	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.50	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.60	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.80	0	15.757	0	28.625	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	4.90	0	15.757	0	28.633	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	5.00	0	15.747	0	28.649	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	5.10	0	15.747	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	5.20	0	15.757	0	28.641	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	5.30	0	15.757	0	28.633	0	5.9	0
2699	1607	*	2020	9	21	11	44	9.0167	56.8783	8	0	3.8	0	5.40	0	15.757	0	28.649	0	5.9	0
