Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	4.6	0		1	1.645	0	12.704	0	8.89	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	4.8	0		1	1.645	0	12.83	0	8.82	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	5	0		1	1.645	0	12.843	0	8.82	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	5.2	0		1	1.655	0	12.876	0	8.82	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	5.4	0		1	1.645	0	13.019	0	8.82	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	5.6	0		1	1.655	0	13.128	0	8.82	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	6	0		1	1.655	0	13.141	0	8.82	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	6.2	0		1	1.655	0	13.229	0	8.82	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	6.4	0		1	1.665	0	13.68	0	8.82	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	6.6	0		1	1.685	0	14.089	0	8.75	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	6.8	0		1	1.685	0	14.495	0	8.75	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	7	0		1	1.695	0	15.192	0	8.68	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	7.2	0		1	1.705	0	15.763	0	8.68	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	7.4	0		1	1.715	0	15.848	0	8.61	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	7.6	0		1	1.755	0	16.38	0	8.61	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	7.8	0		1	1.784	0	16.647	0	8.54	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	8	0		1	1.814	0	16.927	0	8.54	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	8.2	0		1	1.864	0	17.247	0	8.54	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	8.4	0		1	1.894	0	17.334	0	8.54	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	8.6	0		1	1.964	0	17.836	0	8.47	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	8.8	0		1	2.154	0	18.59	0	8.40	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	9	0		1	2.313	0	19.19	0	8.33	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	9.2	0		1	2.343	0	20.062	0	8.26	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	9.4	0		1	2.473	0	20.057	0	8.26	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	9.6	0		1	2.603	0	20.785	0	8.19	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	9.8	0		1	2.832	0	21.636	0	8.05	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	10	0		1	3.241	0	23.096	0	7.91	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	10.2	0		1	3.421	0	24.901	0	7.84	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	10.4	0		1	3.65	0	25.916	0	7.70	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	10.6	0		1	3.889	0	26.44	0	7.56	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	10.8	0		1	4.079	0	27.191	0	7.42	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	11.2	0		1	4.099	0	27.251	0	7.28	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	11.4	0		1	4.179	0	27.311	0	7.14	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	11.6	0		1	4.249	0	27.456	0	7.07	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	11.8	0		1	4.249	0	27.584	0	7.00	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	12.2	0		1	4.299	0	27.554	0	6.86	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	12.4	0		1	4.378	0	27.715	0	6.86	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	12.6	0		1	4.518	0	28.027	0	6.79	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	12.8	0		1	4.578	0	28.28	0	6.72	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	13	0		1	4.638	0	28.545	0	6.72	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	13.2	0		1	4.728	0	28.631	0	6.72	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	13.4	0		1	4.897	0	28.684	0	6.65	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	13.6	0		1	5.017	0	28.994	0	6.58	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	13.8	0		1	4.957	0	29.11	0	6.58	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	14	0		1	5.007	0	29.103	0	6.51	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	14.2	0		1	5.087	0	29.649	0	6.44	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	14.4	0		1	5.176	0	29.718	0	6.37	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	14.6	0		1	5.276	0	29.867	0	6.30	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	14.8	0		1	5.326	0	29.984	0	6.30	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	15	0		1	5.346	0	30.041	0	6.23	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	15.2	0		1	5.356	0	30.132	0	6.23	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	15.4	0		1	5.396	0	30.171	0	6.16	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	15.6	0		1	5.436	0	30.222	0	6.16	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	15.8	0		1	5.486	0	30.426	0	6.09	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	16	0		1	5.586	0	30.496	0	6.09	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	16.2	0		1	5.625	0	30.709	0	6.02	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	16.4	0		1	5.675	0	30.65	0	6.02	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	16.6	0		1	5.695	0	30.706	0	6.02	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	16.8	0		1	5.705	0	30.709	0	6.02	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	17	0		1	5.725	0	30.703	0	6.02	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	17.2	0		1	5.745	0	30.697	0	5.95	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	17.6	0		1	5.785	0	30.784	0	5.95	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	17.8	0		1	5.845	0	30.828	0	5.95	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	18	0		1	5.835	0	30.787	0	5.95	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	18.2	0		1	5.845	0	30.815	0	5.95	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	18.4	0		1	5.875	0	30.825	0	5.88	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	18.6	0		1	5.885	0	30.84	0	5.88	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	18.8	0		1	5.905	0	30.846	0	5.88	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	19	0		1	5.935	0	30.868	0	5.88	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	19.2	0		1	5.935	0	30.917	0	5.81	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	19.4	0		1	5.965	0	30.976	0	5.81	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	19.6	0		1	5.965	0	30.939	0	5.81	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	19.8	0		1	5.965	0	31.174	0	5.81	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	20	0		1	6.034	0	31.158	0	5.81	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	20.2	0		1	6.094	0	31.287	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	20.4	0		1	6.094	0	31.213	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	20.6	0		1	6.114	0	31.256	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	20.8	0		1	6.144	0	31.327	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	21	0		1	6.154	0	31.391	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	21.2	0		1	6.164	0	31.394	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	21.4	0		1	6.194	0	31.391	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	21.6	0		1	6.204	0	31.443	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	21.8	0		1	6.214	0	31.409	0	5.74	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	22	0		1	6.224	0	31.485	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	22.2	0		1	6.254	0	31.543	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	22.4	0		1	6.274	0	31.598	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	22.6	0		1	6.284	0	31.638	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	22.8	0		1	6.304	0	31.693	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	23	0		1	6.314	0	31.696	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	23.2	0		1	6.324	0	31.698	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	23.4	0		1	6.324	0	31.71	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	23.6	0		1	6.324	0	31.723	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	23.8	0		1	6.334	0	31.775	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	24	0		1	6.344	0	31.777	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	24.2	0		1	6.344	0	31.79	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	24.4	0		1	6.364	0	31.844	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	24.6	0		1	6.374	0	31.896	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	24.8	0		1	6.384	0	31.911	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	25	0		1	6.394	0	31.938	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	25.2	0		1	6.404	0	31.966	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	25.4	0		1	6.414	0	31.956	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	25.6	0		1	6.414	0	31.956	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	25.8	0		1	6.434	0	31.986	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	26	0		1	6.434	0	31.974	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	26.2	0		1	6.434	0	31.949	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	26.4	0		1	6.443	0	31.976	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	26.6	0		1	6.453	0	31.991	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	26.8	0		1	6.453	0	31.991	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	27	0		1	6.453	0	32.028	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	27.2	0		1	6.463	0	32.018	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	27.4	0		1	6.463	0	32.043	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	27.6	0		1	6.473	0	32.045	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	27.8	0		1	6.493	0	32.075	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	28	0		1	6.513	0	32.08	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	28.2	0		1	6.513	0	32.105	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	28.4	0		1	6.523	0	32.132	0	5.67	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	28.6	0		1	6.543	0	32.137	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	28.8	0		1	6.553	0	32.14	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	29	0		1	6.553	0	32.152	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	29.2	0		1	6.563	0	32.13	0	5.60	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	29.4	0		1	6.563	0	32.142	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	29.6	0		1	6.573	0	32.133	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	29.8	0		1	6.573	0	32.145	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	30	0		1	6.573	0	32.133	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	30.2	0		1	6.573	0	32.145	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	30.4	0		1	6.583	0	32.135	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	30.6	0		1	6.583	0	32.135	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	30.8	0		1	6.583	0	32.159	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	31	0		1	6.593	0	32.138	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	31.2	0		1	6.593	0	32.15	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	31.4	0		1	6.593	0	32.15	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	31.6	0		1	6.593	0	32.15	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	31.8	0		1	6.603	0	32.14	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	32	0		1	6.603	0	32.14	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	32.2	0		1	6.603	0	32.152	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	32.4	0		1	6.603	0	32.152	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	32.6	0		1	6.613	0	32.154	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	32.8	0		1	6.613	0	32.154	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	33	0		1	6.613	0	32.142	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	33.2	0		1	6.613	0	32.154	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	33.4	0		1	6.613	0	32.142	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	33.6	0		1	6.613	0	32.154	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	33.8	0		1	6.613	0	32.142	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	34	0		1	6.613	0	32.154	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	34.2	0		1	6.623	0	32.156	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	34.4	0		1	6.623	0	32.144	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	34.6	0		1	6.623	0	32.156	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	34.8	0		1	6.623	0	32.156	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	35	0		1	6.623	0	32.144	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	35.2	0		1	6.623	0	32.156	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	35.4	0		1	6.623	0	32.156	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	35.6	0		1	6.623	0	32.168	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	35.8	0		1	6.623	0	32.143	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	36	0		1	6.623	0	32.143	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	36.2	0		1	6.633	0	32.146	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	36.4	0		1	6.633	0	32.146	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	36.6	0		1	6.623	0	32.155	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	36.8	0		1	6.633	0	32.146	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	37	0		1	6.633	0	32.146	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	37.2	0		1	6.623	0	32.167	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	37.4	0		1	6.623	0	32.143	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	37.6	0		1	6.623	0	32.143	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	37.8	0		1	6.623	0	32.142	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	38	0		1	6.623	0	32.167	0	5.53	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	38.2	0		1	6.623	0	32.154	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	38.4	0		1	6.633	0	32.145	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	38.6	0		1	6.633	0	32.157	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	38.8	0		1	6.623	0	32.166	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	39	0		1	6.623	0	32.178	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	39.2	0		1	6.633	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	39.4	0		1	6.633	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	39.6	0		1	6.633	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	39.8	0		1	6.633	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	40	0		1	6.633	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	40.2	0		1	6.633	0	32.168	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	40.4	0		1	6.633	0	32.168	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	40.6	0		1	6.633	0	32.168	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	40.8	0		1	6.643	0	32.159	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	41	0		1	6.643	0	32.159	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	41.2	0		1	6.633	0	32.168	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	41.4	0		1	6.643	0	32.158	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	41.6	0		1	6.633	0	32.18	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	41.8	0		1	6.643	0	32.17	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	42	0		1	6.643	0	32.158	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	42.2	0		1	6.643	0	32.17	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	42.4	0		1	6.643	0	32.158	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	42.6	0		1	6.643	0	32.17	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	42.8	0		1	6.643	0	32.17	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	43	0		1	6.643	0	32.158	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	43.2	0		1	6.643	0	32.157	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	43.4	0		1	6.643	0	32.157	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	43.6	0		1	6.643	0	32.182	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	43.8	0		1	6.643	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	44	0		1	6.643	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	44.2	0		1	6.643	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	44.4	0		1	6.643	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	44.6	0		1	6.643	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	44.8	0		1	6.643	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	45	0		1	6.643	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	45.2	0		1	6.643	0	32.169	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	45.4	0		1	6.643	0	32.181	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	45.6	0		1	6.643	0	32.193	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	45.8	0		1	6.643	0	32.193	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	46	0		1	6.643	0	32.193	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	46.2	0		1	6.653	0	32.183	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	46.4	0		1	6.643	0	32.193	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	46.6	0		1	6.653	0	32.171	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	46.8	0		1	6.653	0	32.171	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	47	0		1	6.653	0	32.183	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	47.2	0		1	6.653	0	32.195	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	47.4	0		1	6.653	0	32.195	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	47.6	0		1	6.653	0	32.17	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	47.8	0		1	6.653	0	32.195	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	48	0		1	6.653	0	32.194	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	48.2	0		1	6.653	0	32.194	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	48.4	0		1	6.653	0	32.206	0	5.46	0
26cp	0932	*	2018	3	12	9	32	12.7500	55.8667	51	0		1	48.6	0		1	6.653	0	32.206	0	5.46	0
26cp	0933	*	2018	3	19	9	33	12.7500	55.8667	52	0		1	0.8	0		1	1.086	0	9.205	0	9.17	0
26cp	0933	*	2018	3	19	9	33	12.7500	55.8667	52	0		1	1	0		1	1.086	0	9.217	0	9.10	0
26cp	0933	*	2018	3	19	9	33	12.7500	55.8667	52	0		1	1.2	0		1	1.056	0	9.201	0	9.17	0
26cp	0933	*	2018	3	19	9	33	12.7500	55.8667	52	0		1	1.4	0		1	1.066	0	9.223	0	9.24	0
26cp	0933	*	2018	3	19	9	33	12.7500	55.8667	52	0		1	1.6	0		1	1.046	0	9.217	0	9.17	0
