Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	41	0		1	3.368	0	6.952	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	42	0		1	3.359	0	6.961	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	43	0		1	3.36	0	6.968	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	44	0		1	3.357	0	6.973	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	45	0		1	3.371	0	6.982	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	46	0		1	3.307	0	6.989	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	47	0		1	3.31	0	7.009	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	48	0		1	3.202	0	7.023	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	49	0		1	3.116	0	7.061	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	50	0		1	3.074	0	7.093	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	51	0		1	3.15	0	7.147	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	52	0		1	3.184	0	7.181	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	53	0		1	3.177	0	7.202	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	54	0		1	3.279	0	7.286	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	55	0		1	3.37	0	7.367	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	56	0		1	3.411	0	7.409	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	57	0		1	3.476	0	7.461	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	58	0		1	3.576	0	7.539	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	59	0		1	3.71	0	7.652	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	60	0		1	3.925	0	7.86	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	61	0		1	4.164	0	8.095	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	62	0		1	4.382	0	8.352	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	63	0		1	4.63	0	8.669	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	64	0		1	4.839	0	8.967	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	65	0		1	4.957	0	9.131	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	66	0		1	5.039	0	9.244	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	67	0		1	5.102	0	9.331	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	68	0		1	5.191	0	9.488	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	69	0		1	5.257	0	9.594	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	70	0		1	5.308	0	9.675	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	71	0		1	5.357	0	9.764	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	72	0		1	5.398	0	9.842	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	73	0		1	5.479	0	10.011	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	74	0		1	5.534	0	10.115	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	75	0		1	5.565	0	10.178	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	76	0		1	5.6	0	10.243	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	77	0		1	5.64	0	10.323	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	78	0		1	5.674	0	10.391	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	79	0		1	5.688	0	10.412	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	80	0		1	5.698	0	10.427	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	81	0		1	5.727	0	10.48	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	82	0		1	5.748	0	10.514	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	83	0		1	5.773	0	10.557	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	84	0		1	5.802	0	10.608	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	85	0		1	5.832	0	10.654	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	86	0		1	5.884	0	10.718	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	87	0		1	5.935	0	10.768	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	88	0		1	5.955	0	10.799	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	89	0		1	5.954	0	10.82	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	90	0		1	5.949	0	10.823	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	91	0		1	5.944	0	10.825	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	92	0		1	5.938	0	10.828	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	93	0		1	5.942	0	10.841	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	94	0		1	5.964	0	10.87	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	95	0		1	6.008	0	10.919	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	96	0		1	6.038	0	10.948	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	97	0		1	6.054	0	10.962	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	98	0		1	6.061	0	10.966	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	99	0		1	6.067	0	10.971	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	100	0		1	6.08	0	10.984	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	101	0		1	6.09	0	10.994	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	102	0		1	6.102	0	11.005	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	103	0		1	6.114	0	11.018	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	104	0		1	6.124	0	11.028	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	105	0		1	6.147	0	11.05	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	106	0		1	6.168	0	11.067	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	107	0		1	6.184	0	11.079	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	108	0		1	6.195	0	11.087	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	109	0		1	6.201	0	11.091	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	110	0		1	6.202	0	11.091	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	111	0		1	6.207	0	11.095	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	112	0		1	6.21	0	11.096	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	113	0		1	6.211	0	11.096	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	114	0		1	6.212	0	11.097	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	115	0		1	6.213	0	11.098	0		1
06SO	0355	*	2019	5	23	5	50	18.7538	58.7847	124	0	116	0		1	6.214	0	11.098	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	2	0		1	7.68	0	5.921	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	3	0		1	6.057	0	5.787	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	4	0		1	5.313	0	5.753	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	5	0		1	5.161	0	5.765	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	6	0		1	4.975	0	5.774	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	7	0		1	4.946	0	5.804	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	8	0		1	4.988	0	5.84	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	9	0		1	5.062	0	5.884	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	10	0		1	4.875	0	5.893	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	11	0		1	4.698	0	5.917	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	12	0		1	4.598	0	5.95	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	13	0		1	4.615	0	5.986	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	14	0		1	4.706	0	6.024	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	15	0		1	4.831	0	6.054	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	16	0		1	5.068	0	6.093	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	17	0		1	5.172	0	6.109	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	18	0		1	5.258	0	6.123	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	19	0		1	5.633	0	6.168	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	20	0		1	6.476	0	6.272	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	21	0		1	7.841	0	6.481	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	22	0		1	8.315	0	6.532	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	23	0		1	8.2	0	6.537	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	24	0		1	7.387	0	6.464	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	25	0		1	6.203	0	6.353	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	26	0		1	5.932	0	6.344	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	27	0		1	5.369	0	6.322	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	28	0		1	4.949	0	6.345	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	29	0		1	5.229	0	6.406	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	30	0		1	5.643	0	6.484	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	31	0		1	5.74	0	6.529	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	32	0		1	5.857	0	6.579	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	33	0		1	5.722	0	6.588	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	34	0		1	5.651	0	6.617	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	35	0		1	5.787	0	6.682	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	36	0		1	5.409	0	6.679	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	37	0		1	4.541	0	6.718	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	38	0		1	3.957	0	6.806	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	39	0		1	3.627	0	6.846	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	40	0		1	3.399	0	6.866	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	41	0		1	3.372	0	6.882	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	42	0		1	3.423	0	6.913	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	43	0		1	3.499	0	6.968	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	44	0		1	3.453	0	7.057	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	45	0		1	3.388	0	7.135	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	46	0		1	3.373	0	7.226	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	47	0		1	3.399	0	7.338	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	48	0		1	3.444	0	7.43	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	49	0		1	3.487	0	7.47	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	50	0		1	3.517	0	7.505	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	51	0		1	3.576	0	7.571	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	52	0		1	3.629	0	7.631	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	53	0		1	3.667	0	7.663	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	54	0		1	3.745	0	7.739	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	55	0		1	3.814	0	7.808	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	56	0		1	3.846	0	7.836	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	57	0		1	3.981	0	7.969	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	58	0		1	4.116	0	8.116	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	59	0		1	4.25	0	8.263	0		1
06SO	0356	*	2019	5	23	7	2	18.7478	58.9493	66	0	60	0		1	4.351	0	8.374	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	1	0		1	8.729	0	6.243	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	2	0		1	8.671	0	6.217	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	3	0		1	8.657	0	6.209	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	4	0		1	8.647	0	6.203	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	5	0		1	8.664	0	6.213	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	6	0		1	8.772	0	6.27	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	7	0		1	8.881	0	6.318	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	8	0		1	9.137	0	6.4	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	9	0		1	9.273	0	6.436	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	10	0		1	9.254	0	6.433	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	11	0		1	9.104	0	6.416	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	12	0		1	8.841	0	6.39	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	13	0		1	8.431	0	6.362	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	14	0		1	8.305	0	6.378	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	15	0		1	8.388	0	6.424	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	16	0		1	8.269	0	6.442	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	17	0		1	7.906	0	6.423	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	18	0		1	7.293	0	6.383	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	19	0		1	7.462	0	6.456	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	20	0		1	7.611	0	6.491	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	21	0		1	7.598	0	6.5	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	22	0		1	7.557	0	6.508	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	23	0		1	7.088	0	6.495	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	24	0		1	6.199	0	6.463	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	25	0		1	6.359	0	6.563	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	26	0		1	6.119	0	6.597	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	27	0		1	5.748	0	6.598	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	28	0		1	5.357	0	6.599	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	29	0		1	5.143	0	6.627	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	30	0		1	5.122	0	6.656	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	31	0		1	5.035	0	6.678	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	32	0		1	5.017	0	6.7	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	33	0		1	4.961	0	6.715	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	34	0		1	4.797	0	6.737	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	35	0		1	4.616	0	6.758	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	36	0		1	4.55	0	6.792	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	37	0		1	4.272	0	6.809	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	38	0		1	4.121	0	6.834	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	39	0		1	3.906	0	6.851	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	40	0		1	3.595	0	6.861	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	41	0		1	3.429	0	6.888	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	42	0		1	3.406	0	6.928	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	43	0		1	3.398	0	6.947	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	44	0		1	3.409	0	6.973	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	45	0		1	3.418	0	6.99	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	46	0		1	3.421	0	6.997	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	47	0		1	3.422	0	7.013	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	48	0		1	3.369	0	7.035	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	49	0		1	3.328	0	7.055	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	50	0		1	3.286	0	7.077	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	51	0		1	3.258	0	7.103	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	52	0		1	3.192	0	7.144	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	53	0		1	3.229	0	7.177	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	54	0		1	3.258	0	7.2	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	55	0		1	3.281	0	7.229	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	56	0		1	3.339	0	7.29	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	57	0		1	3.517	0	7.454	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	58	0		1	3.626	0	7.532	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	59	0		1	3.745	0	7.644	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	60	0		1	3.94	0	7.831	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	61	0		1	4.035	0	7.919	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	62	0		1	4.175	0	8.084	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	63	0		1	4.382	0	8.309	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	64	0		1	4.606	0	8.578	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	65	0		1	4.787	0	8.839	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	66	0		1	4.914	0	9.04	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	67	0		1	5.021	0	9.217	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	68	0		1	5.116	0	9.384	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	69	0		1	5.195	0	9.517	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	70	0		1	5.247	0	9.599	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	71	0		1	5.314	0	9.708	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	72	0		1	5.393	0	9.853	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	73	0		1	5.444	0	9.95	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	74	0		1	5.475	0	10.003	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	75	0		1	5.517	0	10.086	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	76	0		1	5.549	0	10.143	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	77	0		1	5.578	0	10.198	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	78	0		1	5.597	0	10.233	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	79	0		1	5.627	0	10.294	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	80	0		1	5.649	0	10.334	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	81	0		1	5.667	0	10.366	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	82	0		1	5.701	0	10.431	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	83	0		1	5.72	0	10.467	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	84	0		1	5.732	0	10.487	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	85	0		1	5.736	0	10.492	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	86	0		1	5.754	0	10.524	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	87	0		1	5.781	0	10.572	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	88	0		1	5.799	0	10.604	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	89	0		1	5.814	0	10.63	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	90	0		1	5.817	0	10.635	0		1
06SO	0358	*	2019	5	23	9	41	18.2568	58.7247	92	0	91	0		1	5.833	0	10.666	0		1
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	0	0		1	2.66	0	5.37	0	8.98	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	5	0		1	2.85	0	5.42	0	8.78	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	10	0		1	3.08	0	5.46	0	8.63	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	15	0		1	3.96	0	5.63	0	8.35	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	20	0		1	4.25	0	5.68	0	8.23	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	25	0		1	4.33	0	5.70	0	8.17	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	30	0		1	4.40	0	5.73	0	8.16	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	40	0		1	4.44	0	5.74	0	8.14	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	50	0		1	4.70	0	5.81	0	8.07	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	60	0		1	5.49	0	6.00	0	7.61	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	70	0		1	6.48	0	6.33	0	6.94	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	80	0		1	7.01	0	6.47	0	6.72	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	90	0		1	7.23	0	6.58	0	6.46	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	100	0		1	7.33	0	6.68	0	6.31	0
7799	7901	*	2021	1	19	7	55	18.9083	60.1367	135	0	125	0		1	7.34	0	6.75	0	6.13	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	0	0		1	1.43	0	5.52	0	9.70	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	5	0		1	1.44	0	5.51	0	9.53	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	10	0		1	1.48	0	5.52	0	9.37	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	15	0		1	1.64	0	5.53	0	9.31	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	20	0		1	1.66	0	5.54	0	9.29	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	25	0		1	1.72	0	5.56	0	9.23	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	30	0		1	2.29	0	5.70	0	9.01	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	40	0		1	4.31	0	6.03	0	7.94	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	50	0		1	5.05	0	6.27	0	7.54	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	60	0		1	4.07	0	6.32	0	7.93	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	70	0		1	4.50	0	6.37	0	7.75	0
7799	7902	*	2021	3	1	7	30	18.9083	60.1367	152	0	80	0		1	4.80	0	6.48	0	7.58	0
